01/02/2020,2020-02-21f,TX03,21078,C_000001,BBB1,8577,BBB1,8577,,,8,GLP,7.58,1.12,1.32,8.47,1.53,10,,,,,,CLIENTE GENERICO,GLL
,03-03-2020,3,17,99,BB03,48221,BB03,48221,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,03-03-2020,3,17,99,BB03,48222,BB03,48222,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,03-03-2020,3,17,99,BB03,48223,BB03,48223,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,03-03-2020,3,17,99,BB03,48224,BB03,48224,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,03-03-2020,3,17,99,BB03,48225,BB03,48225,0,,8,GLP,6.06,1.1186440678,1.32,6.7796610169,1.2203389831,8,,,,,,,LTR
,03-03-2020,3,17,99,BB03,48226,BB03,48226,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,03-03-2020,3,17,99,BB03,48227,BB03,48227,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,03-03-2020,1,13,99,BB02,15569,BB02,15569,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,1,13,99,BB02,15571,BB02,15571,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,1,13,99,BB02,15577,BB02,15577,0,,5,DIESEL B5 S50,3.192,10.6186440678,12.53,33.8983050847,6.1016949153,40,,,,,,,GLL
,03-03-2020,1,13,99,BB02,15580,BB02,15580,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,1,13,99,BB02,15581,BB02,15581,0,,2,GAS 90,0.584,10.1610169492,11.99,5.9322033898,1.0677966102,7,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15583,BB02,15583,0,,5,DIESEL B5 S50,0.798,10.6186440678,12.53,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15584,BB02,15584,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15585,BB02,15585,0,,5,DIESEL B5 S50,2.394,10.6186440678,12.53,25.4237288136,4.5762711864,30,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15586,BB02,15586,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15593,BB02,15593,0,,3,GAS 95,0.775,10.9322033898,12.9,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15594,BB02,15594,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15595,BB02,15595,0,,2,GAS 90,0.417,10.1610169492,11.99,4.2372881356,0.7627118644,5,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15596,BB02,15596,0,,2,GAS 90,1.667,10.1610169492,11.99,16.9406779661,3.0493220339,19.99,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15598,BB02,15598,0,,2,GAS 90,0.417,10.1610169492,11.99,4.2372881356,0.7627118644,5,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15599,BB02,15599,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15603,BB02,15603,0,,2,GAS 90,0.334,10.1610169492,11.99,3.3898305085,0.6101694915,4,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15604,BB02,15604,0,,2,GAS 90,0.751,10.1610169492,11.99,7.6271186441,1.3728813559,9,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15605,BB02,15605,0,,2,GAS 90,0.417,10.1610169492,11.99,4.2372881356,0.7627118644,5,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15612,BB02,15612,0,,3,GAS 95,2.326,10.9322033898,12.9,25.4237288136,4.5762711864,30,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15615,BB02,15615,0,,2,GAS 90,2.502,10.1610169492,11.99,25.4237288136,4.5762711864,30,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15616,BB02,15616,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,2,12,99,BB02,15617,BB02,15617,0,,3,GAS 95,7.752,10.9322033898,12.9,84.7457627119,15.2542372881,100,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15618,BB02,15618,0,,3,GAS 95,2.326,10.9322033898,12.9,25.4237288136,4.5762711864,30,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15619,BB02,15619,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15620,BB02,15620,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15624,BB02,15624,0,,2,GAS 90,0.417,10.1610169492,11.99,4.2372881356,0.7627118644,5,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15625,BB02,15625,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15627,BB02,15627,0,,5,DIESEL B5 S50,1.178,10.6186440678,12.53,12.5084745763,2.2515254237,14.76,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15630,BB02,15630,0,,5,DIESEL B5 S50,0.798,10.6186440678,12.53,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15631,BB02,15631,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15633,BB02,15633,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15634,BB02,15634,0,,3,GAS 95,0.775,10.9322033898,12.9,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15635,BB02,15635,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15636,BB02,15636,0,,3,GAS 95,2.326,10.9322033898,12.9,25.4237288136,4.5762711864,30,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15637,BB02,15637,0,,5,DIESEL B5 S50,3.192,10.6186440678,12.53,33.8983050847,6.1016949153,40,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15639,BB02,15639,0,,4,GAS 98,1.501,11.8559322034,13.99,17.7966101695,3.2033898305,21,,,,,,,GLL
,03-03-2020,1,13,99,BB02,15569,BB02,15569,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,1,13,99,BB02,15571,BB02,15571,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,1,13,99,BB02,15577,BB02,15577,0,,5,DIESEL B5 S50,3.192,10.6186440678,12.53,33.8983050847,6.1016949153,40,,,,,,,GLL
,03-03-2020,1,13,99,BB02,15580,BB02,15580,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,1,13,99,BB02,15581,BB02,15581,0,,2,GAS 90,0.584,10.1610169492,11.99,5.9322033898,1.0677966102,7,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15583,BB02,15583,0,,5,DIESEL B5 S50,0.798,10.6186440678,12.53,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15584,BB02,15584,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15585,BB02,15585,0,,5,DIESEL B5 S50,2.394,10.6186440678,12.53,25.4237288136,4.5762711864,30,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15586,BB02,15586,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15593,BB02,15593,0,,3,GAS 95,0.775,10.9322033898,12.9,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15594,BB02,15594,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15595,BB02,15595,0,,2,GAS 90,0.417,10.1610169492,11.99,4.2372881356,0.7627118644,5,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15596,BB02,15596,0,,2,GAS 90,1.667,10.1610169492,11.99,16.9406779661,3.0493220339,19.99,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15598,BB02,15598,0,,2,GAS 90,0.417,10.1610169492,11.99,4.2372881356,0.7627118644,5,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15599,BB02,15599,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15603,BB02,15603,0,,2,GAS 90,0.334,10.1610169492,11.99,3.3898305085,0.6101694915,4,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15604,BB02,15604,0,,2,GAS 90,0.751,10.1610169492,11.99,7.6271186441,1.3728813559,9,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15605,BB02,15605,0,,2,GAS 90,0.417,10.1610169492,11.99,4.2372881356,0.7627118644,5,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15612,BB02,15612,0,,3,GAS 95,2.326,10.9322033898,12.9,25.4237288136,4.5762711864,30,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15615,BB02,15615,0,,2,GAS 90,2.502,10.1610169492,11.99,25.4237288136,4.5762711864,30,,,,,,,GLL
,03-03-2020,2,16,99,BB02,15616,BB02,15616,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,2,12,99,BB02,15617,BB02,15617,0,,3,GAS 95,7.752,10.9322033898,12.9,84.7457627119,15.2542372881,100,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15618,BB02,15618,0,,3,GAS 95,2.326,10.9322033898,12.9,25.4237288136,4.5762711864,30,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15619,BB02,15619,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15620,BB02,15620,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15624,BB02,15624,0,,2,GAS 90,0.417,10.1610169492,11.99,4.2372881356,0.7627118644,5,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15625,BB02,15625,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15627,BB02,15627,0,,5,DIESEL B5 S50,1.178,10.6186440678,12.53,12.5084745763,2.2515254237,14.76,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15630,BB02,15630,0,,5,DIESEL B5 S50,0.798,10.6186440678,12.53,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15631,BB02,15631,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15633,BB02,15633,0,,2,GAS 90,1.668,10.1610169492,11.99,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15634,BB02,15634,0,,3,GAS 95,0.775,10.9322033898,12.9,8.4745762712,1.5254237288,10,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15635,BB02,15635,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15636,BB02,15636,0,,3,GAS 95,2.326,10.9322033898,12.9,25.4237288136,4.5762711864,30,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15637,BB02,15637,0,,5,DIESEL B5 S50,3.192,10.6186440678,12.53,33.8983050847,6.1016949153,40,,,,,,,GLL
,03-03-2020,3,19,99,BB02,15639,BB02,15639,0,,4,GAS 98,1.501,11.8559322034,13.99,17.7966101695,3.2033898305,21,,,,,,,GLL
,04-03-2020,1,13,99,BB03,48228,BB03,48228,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48229,BB03,48229,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48230,BB03,48230,0,,8,GLP,28.41,1.1186440678,1.32,31.7796610169,5.7203389831,37.5,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48231,BB03,48231,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48232,BB03,48232,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48233,BB03,48233,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48234,BB03,48234,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48235,BB03,48235,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48236,BB03,48236,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48240,BB03,48240,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48241,BB03,48241,0,,8,GLP,18.94,1.1186440678,1.32,21.186440678,3.813559322,25,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48242,BB03,48242,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48243,BB03,48243,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48244,BB03,48244,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48246,BB03,48246,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48247,BB03,48247,0,,8,GLP,24.05,1.1186440678,1.32,26.8983050847,4.8416949153,31.74,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48248,BB03,48248,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48249,BB03,48249,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48250,BB03,48250,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48251,BB03,48251,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48253,BB03,48253,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48254,BB03,48254,0,,8,GLP,1.52,1.1186440678,1.32,1.6949152542,0.3050847458,2,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48255,BB03,48255,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48256,BB03,48256,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48257,BB03,48257,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48258,BB03,48258,0,,8,GLP,4.55,1.1186440678,1.32,5.0847457627,0.9152542373,6,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48259,BB03,48259,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48261,BB03,48261,0,,8,GLP,54.29,1.1186440678,1.32,60.7288135593,10.9311864407,71.66,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48262,BB03,48262,0,,8,GLP,19.7,1.1186440678,1.32,22.0338983051,3.9661016949,26,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48263,BB03,48263,0,,8,GLP,17.35,1.1186440678,1.32,19.406779661,3.493220339,22.9,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48264,BB03,48264,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48265,BB03,48265,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48266,BB03,48266,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48267,BB03,48267,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48268,BB03,48268,0,,8,GLP,11.22,1.1186440678,1.32,12.5508474576,2.2591525424,14.81,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48270,BB03,48270,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48271,BB03,48271,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48272,BB03,48272,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48273,BB03,48273,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48275,BB03,48275,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48276,BB03,48276,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48277,BB03,48277,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48278,BB03,48278,0,,8,GLP,16.3,1.1186440678,1.32,18.2372881356,3.2827118644,21.52,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48280,BB03,48280,0,,8,GLP,16.67,1.1186440678,1.32,18.6525423729,3.3574576271,22.01,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48281,BB03,48281,0,,8,GLP,16.67,1.1186440678,1.32,18.6440677966,3.3559322034,22,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48282,BB03,48282,0,,8,GLP,7.73,1.1186440678,1.32,8.6525423729,1.5574576271,10.21,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48284,BB03,48284,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48285,BB03,48285,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48287,BB03,48287,0,,2,GAS 90,0.417,10.1610169492,11.99,4.2372881356,0.7627118644,5,,,,,,,GLL
,04-03-2020,1,13,99,BB03,48288,BB03,48288,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48290,BB03,48290,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48291,BB03,48291,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48292,BB03,48292,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48294,BB03,48294,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48295,BB03,48295,0,,8,GLP,21.22,1.1186440678,1.32,23.7372881356,4.2727118644,28.01,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48296,BB03,48296,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48297,BB03,48297,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48298,BB03,48298,0,,8,GLP,24.27,1.1186440678,1.32,27.1440677966,4.8859322034,32.03,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48299,BB03,48299,0,,8,GLP,5.3,1.1186440678,1.32,5.9322033898,1.0677966102,7,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48300,BB03,48300,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48301,BB03,48301,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48302,BB03,48302,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48303,BB03,48303,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48305,BB03,48305,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48306,BB03,48306,0,,8,GLP,14.61,1.1186440678,1.32,16.3474576271,2.9425423729,19.29,,,,,,,LTR
,04-03-2020,1,13,99,BB03,48307,BB03,48307,0,,8,GLP,9.09,1.1186440678,1.32,10.1694915254,1.8305084746,12,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48309,BB03,48309,0,,8,GLP,24.23,1.1186440678,1.32,27.1101694915,4.8798305085,31.99,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48311,BB03,48311,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48313,BB03,48313,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48314,BB03,48314,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48317,BB03,48317,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48318,BB03,48318,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48319,BB03,48319,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48320,BB03,48320,0,,8,GLP,30.3,1.1186440678,1.32,33.8983050847,6.1016949153,40,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48321,BB03,48321,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48322,BB03,48322,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48323,BB03,48323,0,,3,GAS 95,0.775,10.9322033898,12.9,8.4745762712,1.5254237288,10,,,,,,,GLL
,04-03-2020,2,16,99,BB03,48324,BB03,48324,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48325,BB03,48325,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48326,BB03,48326,0,,8,GLP,22.17,1.1186440678,1.32,24.8050847458,4.4649152542,29.27,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48328,BB03,48328,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48331,BB03,48331,0,,8,GLP,6.45,1.1186440678,1.32,7.2203389831,1.2996610169,8.52,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48334,BB03,48334,0,,8,GLP,1.55,1.1186440678,1.32,1.7372881356,0.3127118644,2.05,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48335,BB03,48335,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48337,BB03,48337,0,,2,GAS 90,0.417,10.1610169492,11.99,4.2372881356,0.7627118644,5,,,,,,,GLL
,04-03-2020,2,16,99,BB03,48338,BB03,48338,0,,2,GAS 90,0.834,10.1610169492,11.99,8.4745762712,1.5254237288,10,,,,,,,GLL
,04-03-2020,2,16,99,BB03,48339,BB03,48339,0,,2,GAS 90,0.25,10.1610169492,11.99,2.5423728814,0.4576271186,3,,,,,,,GLL
,04-03-2020,2,16,99,BB03,48340,BB03,48340,0,,8,GLP,6.06,1.1186440678,1.32,6.7796610169,1.2203389831,8,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48342,BB03,48342,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48343,BB03,48343,0,,2,GAS 90,0.417,10.1610169492,11.99,4.2372881356,0.7627118644,5,,,,,,,GLL
,04-03-2020,2,16,99,BB03,48345,BB03,48345,0,,8,GLP,3.03,1.1186440678,1.32,3.3898305085,0.6101694915,4,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48346,BB03,48346,0,,8,GLP,4.55,1.1186440678,1.32,5.0847457627,0.9152542373,6,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48349,BB03,48349,0,,8,GLP,9.09,1.1186440678,1.32,10.1694915254,1.8305084746,12,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48350,BB03,48350,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
,04-03-2020,2,16,99,BB03,48351,BB03,48351,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
