01/02/2020,2020-02-21f,TX03,21078,C_000001,serie,numero,BBB1,8577,,,8,GLP,7.58,1.12,1.32,8.47,1.53,10,,,,,,CLIENTE GENERICO,GLL
3-05-0--20,2020-03-05,1,19,99,BB03,48497,BB03,48497,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48499,BB03,48499,0,,2,GAS 90,2.502,10.1610169492,11.99,25.4237288136,4.5762711864,30,,,,,,,GLL
3-05-0--20,2020-03-05,1,19,99,BB03,48501,BB03,48501,0,,8,GLP,8.29,1.1186440678,1.32,9.2711864407,1.6688135593,10.94,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48502,BB03,48502,0,,8,GLP,7.57,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48503,BB03,48503,0,,8,GLP,7.57,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48507,BB03,48507,0,,8,GLP,7.57,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48510,BB03,48510,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48511,BB03,48511,0,,8,GLP,18.2,1.1186440678,1.32,20.3559322034,3.6640677966,24.02,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48512,BB03,48512,0,,8,GLP,7.57,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48513,BB03,48513,0,,8,GLP,12.13,1.1186440678,1.32,13.5677966102,2.4422033898,16.01,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48514,BB03,48514,0,,8,GLP,7.52,1.1186440678,1.32,8.406779661,1.513220339,9.92,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48515,BB03,48515,0,,8,GLP,5.38,1.1186440678,1.32,6.0169491525,1.0830508475,7.1,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48516,BB03,48516,0,,8,GLP,3.78,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48517,BB03,48517,0,,5,DIESEL B5 S50,1.596,10.6186440678,12.53,16.9491525424,3.0508474576,20,,,,,,,GLL
3-05-0--20,2020-03-05,1,19,99,BB03,48518,BB03,48518,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48520,BB03,48520,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48521,BB03,48521,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48523,BB03,48523,0,,8,GLP,11.39,1.1186440678,1.32,12.7372881356,2.2927118644,15.03,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48524,BB03,48524,0,,8,GLP,7.57,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48525,BB03,48525,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
3-05-0--20,2020-03-05,1,19,99,BB03,48526,BB03,48526,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48527,BB03,48527,0,,8,GLP,22.08,1.1186440678,1.32,24.7033898305,4.4466101695,29.15,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48528,BB03,48528,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48529,BB03,48529,0,,8,GLP,7.57,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48530,BB03,48530,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48531,BB03,48531,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48532,BB03,48532,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48533,BB03,48533,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48534,BB03,48534,0,,8,GLP,7.57,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48535,BB03,48535,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48536,BB03,48536,0,,8,GLP,30.3,1.1186440678,1.32,33.8983050847,6.1016949153,40,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48537,BB03,48537,0,,8,GLP,9.11,1.1186440678,1.32,10.186440678,1.833559322,12.02,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48538,BB03,48538,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48540,BB03,48540,0,,8,GLP,7.54,1.1186440678,1.32,8.4322033898,1.5177966102,9.95,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48541,BB03,48541,0,,8,GLP,6.81,1.1186440678,1.32,7.6101694915,1.3698305085,8.98,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48543,BB03,48543,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48544,BB03,48544,0,,8,GLP,3.61,1.1186440678,1.32,4.0338983051,0.7261016949,4.76,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48545,BB03,48545,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
3-05-0--20,2020-03-05,2,9,99,BB03,48546,BB03,48546,0,,8,GLP,7.57,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48547,BB03,48547,0,,8,GLP,3.78,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48549,BB03,48549,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48550,BB03,48550,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48556,BB03,48556,0,,8,GLP,7.57,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48557,BB03,48557,0,,8,GLP,7.57,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48558,BB03,48558,0,,8,GLP,30.3,1.1186440678,1.32,33.8983050847,6.1016949153,40,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48560,BB03,48560,0,,8,GLP,10.59,1.1186440678,1.32,11.8389830508,2.1310169492,13.97,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48561,BB03,48561,0,,8,GLP,36.7,1.1186440678,1.32,41.0508474576,7.3891525424,48.44,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48562,BB03,48562,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48563,BB03,48563,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48564,BB03,48564,0,,8,GLP,3.78,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48565,BB03,48565,0,,8,GLP,3.95,1.1186440678,1.32,4.4237288136,0.7962711864,5.22,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48566,BB03,48566,0,,2,GAS 90,10.294,10.1610169492,11.99,104.6016949153,18.8283050847,123.43,,,,,,,GLL
3-05-0--20,2020-03-05,2,9,99,BB03,48567,BB03,48567,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48568,BB03,48568,0,,5,DIESEL B5 S50,3.99,10.6186440678,12.53,42.3728813559,7.6271186441,50,,,,,,,GLL
3-05-0--20,2020-03-05,2,9,99,BB03,48569,BB03,48569,0,,8,GLP,7.57,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48570,BB03,48570,0,,8,GLP,28.06,1.1186440678,1.32,31.3813559322,5.6486440678,37.03,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48571,BB03,48571,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48572,BB03,48572,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48575,BB03,48575,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48576,BB03,48576,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48577,BB03,48577,0,,8,GLP,20.84,1.1186440678,1.32,23.3050847458,4.1949152542,27.5,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48578,BB03,48578,0,,8,GLP,25.75,1.1186440678,1.32,28.8050847458,5.1849152542,33.99,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48579,BB03,48579,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48580,BB03,48580,0,,8,GLP,16.18,1.1186440678,1.32,18.093220339,3.256779661,21.35,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48582,BB03,48582,0,,5,DIESEL B5 S50,5.587,10.6186440678,12.53,59.3305084746,10.6794915254,70.01,,,,,,,GLL
3-05-0--20,2020-03-05,2,9,99,BB03,48583,BB03,48583,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
3-05-0--20,2020-03-05,2,9,99,BB03,48586,BB03,48586,0,,8,GLP,3.78,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48588,BB03,48588,0,,2,GAS 90,4.17,10.1610169492,11.99,42.3728813559,7.6271186441,50,,,,,,,GLL
3-05-0--20,2020-03-05,2,9,99,BB03,48589,BB03,48589,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48590,BB03,48590,0,,8,GLP,9.09,1.1186440678,1.32,10.1694915254,1.8305084746,12,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48591,BB03,48591,0,,8,GLP,37.16,1.1186440678,1.32,41.5677966102,7.4822033898,49.05,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48592,BB03,48592,0,,8,GLP,18.94,1.1186440678,1.32,21.186440678,3.813559322,25,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48594,BB03,48594,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48595,BB03,48595,0,,8,GLP,14.39,1.1186440678,1.32,16.1016949153,2.8983050847,19,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48597,BB03,48597,0,,8,GLP,9.09,1.1186440678,1.32,10.1694915254,1.8305084746,12,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48598,BB03,48598,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48601,BB03,48601,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48602,BB03,48602,0,,8,GLP,21.22,1.1186440678,1.32,23.7372881356,4.2727118644,28.01,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48604,BB03,48604,0,,8,GLP,17.42,1.1186440678,1.32,19.4915254237,3.5084745763,23,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48607,BB03,48607,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48608,BB03,48608,0,,8,GLP,15.89,1.1186440678,1.32,17.7796610169,3.2003389831,20.98,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48609,BB03,48609,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48610,BB03,48610,0,,8,GLP,10.61,1.1186440678,1.32,11.8644067797,2.1355932203,14,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48611,BB03,48611,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48612,BB03,48612,0,,8,GLP,13.39,1.1186440678,1.32,14.9745762712,2.6954237288,17.67,,,,,,,LTR
3-05-0--20,2020-03-05,2,9,99,BB03,48613,BB03,48613,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48614,BB03,48614,0,,8,GLP,5.54,1.1186440678,1.32,6.1949152542,1.1150847458,7.31,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48615,BB03,48615,0,,8,GLP,33.72,1.1186440678,1.32,37.7203389831,6.7896610169,44.51,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48619,BB03,48619,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48620,BB03,48620,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48621,BB03,48621,0,,8,GLP,18.41,1.1186440678,1.32,20.593220339,3.706779661,24.3,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48622,BB03,48622,0,,8,GLP,6.82,1.1186440678,1.32,7.6271186441,1.3728813559,9,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48623,BB03,48623,0,,8,GLP,29.85,1.1186440678,1.32,33.3898305085,6.0101694915,39.4,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48624,BB03,48624,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48625,BB03,48625,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48627,BB03,48627,0,,3,GAS 95,1.55,10.9322033898,12.9,16.9491525424,3.0508474576,20,,,,,,,GLL
3-05-0--20,2020-03-05,3,17,99,BB03,48628,BB03,48628,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48629,BB03,48629,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48630,BB03,48630,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48631,BB03,48631,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48632,BB03,48632,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48633,BB03,48633,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48634,BB03,48634,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48635,BB03,48635,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48636,BB03,48636,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
3-05-0--20,2020-03-05,3,17,99,BB03,48637,BB03,48637,0,,8,GLP,9.85,1.1186440678,1.32,11.0169491525,1.9830508475,13,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48639,BB03,48639,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48640,BB03,48640,0,,8,GLP,9.11,1.1186440678,1.32,10.186440678,1.833559322,12.02,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48641,BB03,48641,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48642,BB03,48642,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48643,BB03,48643,0,,8,GLP,31.85,1.1186440678,1.32,35.6271186441,6.4128813559,42.04,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48644,BB03,48644,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48645,BB03,48645,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48647,BB03,48647,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48648,BB03,48648,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48649,BB03,48649,0,,8,GLP,22.92,1.1186440678,1.32,25.6355932203,4.6144067797,30.25,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48652,BB03,48652,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48653,BB03,48653,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48654,BB03,48654,0,,3,GAS 95,0.775,10.9322033898,12.9,8.4745762712,1.5254237288,10,,,,,,,GLL
3-06-0--20,2020-03-06,1,13,99,BB03,48655,BB03,48655,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48656,BB03,48656,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48657,BB03,48657,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48658,BB03,48658,0,,8,GLP,5.3,1.1186440678,1.32,5.9322033898,1.0677966102,7,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48660,BB03,48660,0,,8,GLP,11.01,1.1186440678,1.32,12.313559322,2.216440678,14.53,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48661,BB03,48661,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48662,BB03,48662,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48663,BB03,48663,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48664,BB03,48664,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48666,BB03,48666,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48667,BB03,48667,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48668,BB03,48668,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48670,BB03,48670,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48671,BB03,48671,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48675,BB03,48675,0,,8,GLP,27.27,1.1186440678,1.32,30.5084745763,5.4915254237,36,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48676,BB03,48676,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48677,BB03,48677,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48679,BB03,48679,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48680,BB03,48680,0,,8,GLP,3.79,1.1186440678,1.32,4.2372881356,0.7627118644,5,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48681,BB03,48681,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48682,BB03,48682,0,,8,GLP,4.55,1.1186440678,1.32,5.0847457627,0.9152542373,6,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48683,BB03,48683,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48684,BB03,48684,0,,8,GLP,11.36,1.1186440678,1.32,12.7118644068,2.2881355932,15,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48685,BB03,48685,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48686,BB03,48686,0,,8,GLP,21.19,1.1186440678,1.32,23.7033898305,4.2666101695,27.97,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48687,BB03,48687,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48688,BB03,48688,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48689,BB03,48689,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48690,BB03,48690,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48692,BB03,48692,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48694,BB03,48694,0,,8,GLP,22.73,1.1186440678,1.32,25.4237288136,4.5762711864,30,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48695,BB03,48695,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48696,BB03,48696,0,,8,GLP,2.27,1.1186440678,1.32,2.5423728814,0.4576271186,3,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48697,BB03,48697,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48698,BB03,48698,0,,8,GLP,15.15,1.1186440678,1.32,16.9491525424,3.0508474576,20,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48699,BB03,48699,0,,8,GLP,5.3,1.1186440678,1.32,5.9322033898,1.0677966102,7,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48700,BB03,48700,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48701,BB03,48701,0,,8,GLP,20.48,1.1186440678,1.32,22.9152542373,4.1247457627,27.04,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48702,BB03,48702,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48703,BB03,48703,0,,8,GLP,40.16,1.1186440678,1.32,44.9237288136,8.0862711864,53.01,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48704,BB03,48704,0,,8,GLP,7.58,1.1186440678,1.32,8.4745762712,1.5254237288,10,,,,,,,LTR
3-06-0--20,2020-03-06,1,13,99,BB03,48705,BB03,48705,0,,8,GLP,9.85,1.1186440678,1.32,11.0169491525,1.9830508475,13,,,,,,,LTR
